이름,지역,클래스,카테고리,세부분류
이음센터,서울특별시,장소,문화시설,공연/연극/문화센터
피가로아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
소극장가변,서울특별시,장소,문화시설,공연/연극/문화센터
아뜰리에아키,서울특별시,장소,문화시설,소형갤러리
아트스페이스호서,서울특별시,장소,문화시설,소형갤러리
한성자동차드림그림갤러리서초전시장,서울특별시,장소,문화시설,소형갤러리
키스갤러리평창동,서울특별시,장소,문화시설,소형갤러리
갤러리송움,서울특별시,장소,문화시설,소형갤러리
아트웍스파리서울,서울특별시,장소,문화시설,소형갤러리
갤러리페로탕,서울특별시,장소,문화시설,소형갤러리
청담38갤러리,서울특별시,장소,문화시설,소형갤러리
가평문화원,경기도,장소,문화시설,공연/연극/문화센터
천안문화원,충청남도,장소,문화시설,공연/연극/문화센터
임실문화원,전라북도,장소,문화시설,공연/연극/문화센터
나무모던앤컨템포러리아트,서울특별시,장소,문화시설,소형갤러리
PKM갤러리,서울특별시,장소,문화시설,소형갤러리
스페이스K대구,대구광역시,장소,문화시설,소형갤러리
KUK갤러리,대구광역시,장소,문화시설,소형갤러리
021갤러리,대구광역시,장소,문화시설,소형갤러리
AK갤러리,경기도,장소,문화시설,소형갤러리
갤러리플래닛,서울특별시,장소,문화시설,소형갤러리
2GIL29갤러리,서울특별시,장소,문화시설,소형갤러리
AYA아트코어브라운,서울특별시,장소,문화시설,소형갤러리
아트스페이스엣,서울특별시,장소,문화시설,소형갤러리
스피돔갤러리,경기도,장소,문화시설,소형갤러리
서구문화원,대구광역시,장소,문화시설,공연/연극/문화센터
서구문화원,인천광역시,장소,문화시설,공연/연극/문화센터
남구문화원,광주광역시,장소,문화시설,공연/연극/문화센터
수호갤러리,경기도,장소,문화시설,소형갤러리
온유갤러리,경기도,장소,문화시설,소형갤러리
갤러리30,서울특별시,장소,문화시설,소형갤러리
한국국제교류재단KF갤러리,서울특별시,장소,문화시설,소형갤러리
곡성문화원,전라남도,장소,문화시설,공연/연극/문화센터
진주문화원,경상남도,장소,문화시설,공연/연극/문화센터
울산중구문화의집,울산광역시,장소,문화시설,공연/연극/문화센터
의왕문화의집,경기도,장소,문화시설,공연/연극/문화센터
제천문화의집,충청북도,장소,문화시설,공연/연극/문화센터
계룡문화의집,충청남도,장소,문화시설,공연/연극/문화센터
이서문화의집,전라북도,장소,문화시설,공연/연극/문화센터
김천문화의집,경상북도,장소,문화시설,공연/연극/문화센터
진교문화의집,경상남도,장소,문화시설,공연/연극/문화센터
성산일출문화의집,제주특별자치도,장소,문화시설,공연/연극/문화센터
평생학습관극장,충청남도,장소,문화시설,대형예술센터
승달문화예술회관,전라남도,장소,문화시설,대형예술센터
JTN아트홀1관,서울특별시,장소,문화시설,공연/연극/문화센터
해우소소극장,서울특별시,장소,문화시설,공연/연극/문화센터
서대문아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
LIG아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
서울열린극장창동,서울특별시,장소,문화시설,공연/연극/문화센터
인천광역시문화예술회관,인천광역시,장소,문화시설,대형예술센터
미아리고개예술극장,서울특별시,장소,문화시설,대형예술센터
518기념문화관,광주광역시,장소,문화시설,대형예술센터
군포문화예술회관,경기도,장소,문화시설,대형예술센터
포천반월아트홀,경기도,장소,문화시설,대형예술센터
화천문화예술회관,강원도,장소,문화시설,대형예술센터
예천군문화회관,경상북도,장소,문화시설,대형예술센터
고성군문화체육센터,경상남도,장소,문화시설,대형예술센터
제천시문화회관,충청북도,장소,문화시설,대형예술센터
천안성환문화회관,충청남도,장소,문화시설,대형예술센터
진해문화센터,경상남도,장소,문화시설,대형예술센터
화천문화원,강원도,장소,문화시설,공연/연극/문화센터
대학로연극순위아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
서대문문화회관,서울특별시,장소,문화시설,공연/연극/문화센터
그리고갤러리,서울특별시,장소,문화시설,소형갤러리
갤러리빔,서울특별시,장소,문화시설,소형갤러리
갤러리H,서울특별시,장소,문화시설,소형갤러리
갤러리409,경기도,장소,문화시설,소형갤러리
캔손갤러리,서울특별시,장소,문화시설,소형갤러리
아트프로젝트렌,서울특별시,장소,문화시설,소형갤러리
스페이스디,서울특별시,장소,문화시설,소형갤러리
현인갤러리,제주특별자치도,장소,문화시설,소형갤러리
연제문화원,부산광역시,장소,문화시설,공연/연극/문화센터
남구학산문화원,인천광역시,장소,문화시설,공연/연극/문화센터
양평문화원,경기도,장소,문화시설,공연/연극/문화센터
양구문화원,강원도,장소,문화시설,공연/연극/문화센터
천안시서북구문화원,충청남도,장소,문화시설,공연/연극/문화센터
완도문화원,전라남도,장소,문화시설,공연/연극/문화센터
마산문화원,경상남도,장소,문화시설,공연/연극/문화센터
원주문화의집,강원도,장소,문화시설,공연/연극/문화센터
동해문화의집,경상북도,장소,문화시설,공연/연극/문화센터
동화소극장,서울특별시,장소,문화시설,공연/연극/문화센터
세명대학교민송아트홀2관,서울특별시,장소,문화시설,공연/연극/문화센터
설치극장정미소,서울특별시,장소,문화시설,공연/연극/문화센터
홍대고스트씨어터,서울특별시,장소,문화시설,공연/연극/문화센터
성동문화회관,서울특별시,장소,문화시설,대형예술센터
고양어울림누리,경기도,장소,문화시설,대형예술센터
세종문화예술회관,세종특별자치시,장소,문화시설,대형예술센터
서부문화예술회관,경기도,장소,문화시설,대형예술센터
충주시문화회관,충청북도,장소,문화시설,대형예술센터
옥천문화예술회관,충청북도,장소,문화시설,대형예술센터
목포시문화예술회관,전라남도,장소,문화시설,대형예술센터
수지미술관,전라북도,장소,문화시설,미술관
아트스페이스루,서울특별시,장소,문화시설,소형갤러리
공평갤러리,서울특별시,장소,문화시설,소형갤러리
갤러리코리아,서울특별시,장소,문화시설,소형갤러리
롯데갤러리,서울특별시,장소,문화시설,소형갤러리
서진아트스페이스,서울특별시,장소,문화시설,소형갤러리
아트스페이스와트,서울특별시,장소,문화시설,소형갤러리
샘터화랑,서울특별시,장소,문화시설,소형갤러리
이문화인아츠,서울특별시,장소,문화시설,소형갤러리
미광화랑,부산광역시,장소,문화시설,소형갤러리
갤러리미고,부산광역시,장소,문화시설,소형갤러리
아시안아트웍스,서울특별시,장소,문화시설,소형갤러리
김재선갤러리,부산광역시,장소,문화시설,소형갤러리
갤러리고도,서울특별시,장소,문화시설,소형갤러리
목인박물관,서울특별시,장소,문화시설,소형갤러리
갤러리3,서울특별시,장소,문화시설,소형갤러리
인사아트스페이스,서울특별시,장소,문화시설,소형갤러리
갤러리815,서울특별시,장소,문화시설,소형갤러리
가회동60,서울특별시,장소,문화시설,소형갤러리
누크갤러리,서울특별시,장소,문화시설,소형갤러리
보고재갤러리,서울특별시,장소,문화시설,소형갤러리
주노아트갤러리,대구광역시,장소,문화시설,소형갤러리
롯데갤러리,대구광역시,장소,문화시설,소형갤러리
갤러리마노,서울특별시,장소,문화시설,소형갤러리
룬트갤러리,서울특별시,장소,문화시설,소형갤러리
괴산문화원,충청북도,장소,문화시설,공연/연극/문화센터
아트포레스트1관,서울특별시,장소,문화시설,공연/연극/문화센터
서강대학교메리홀,서울특별시,장소,문화시설,공연/연극/문화센터
무안군승달문화예술회관,전라남도,장소,문화시설,대형예술센터
GALLERYCHOI,서울특별시,장소,문화시설,소형갤러리
갤러리초이,서울특별시,장소,문화시설,소형갤러리
아뜰리에705,서울특별시,장소,문화시설,소형갤러리
VM아트미술관,전라북도,장소,문화시설,미술관
교동아트미술관,전라북도,장소,문화시설,미술관
모산조형미술관,충청남도,장소,문화시설,미술관
신풍미술관,경상북도,장소,문화시설,미술관
제주조각공원미술관,제주특별자치도,장소,문화시설,미술관
행촌미술관,전라남도,장소,문화시설,미술관
LIG아트스페이스한남스튜디오엘,서울특별시,장소,문화시설,소형갤러리
갤러리비케이,서울특별시,장소,문화시설,소형갤러리
가나아트한남,서울특별시,장소,문화시설,소형갤러리
가인갤러리,서울특별시,장소,문화시설,소형갤러리
넵스아트갤러리,서울특별시,장소,문화시설,소형갤러리
챕터투,서울특별시,장소,문화시설,소형갤러리
0갤러리,서울특별시,장소,문화시설,소형갤러리
스페이스나무,서울특별시,장소,문화시설,소형갤러리
도잉아트,서울특별시,장소,문화시설,소형갤러리
2갤러리,충청북도,장소,문화시설,소형갤러리
갤러리예가,부산광역시,장소,문화시설,소형갤러리
