이름,지역,클래스,카테고리,세부분류
선덕암,충청남도,장소,관광지,암자
영도암,부산광역시,장소,관광지,암자
영도암,부산광역시,장소,관광지,암자
성광암,부산광역시,장소,관광지,암자
대승암,경기도,장소,관광지,암자
대성암,부산광역시,장소,관광지,암자
대성암,인천광역시,장소,관광지,암자
통영삼도수군통제영,경상남도,장소,관광지,유명사적/유적지
대선암,경기도,장소,관광지,암자
창화암,대전광역시,장소,관광지,암자
천광암,경기도,장소,관광지,암자
천덕암,충청남도,장소,관광지,암자
천도암,경기도,장소,관광지,암자
천도암,경기도,장소,관광지,암자
천봉암,부산광역시,장소,관광지,암자
천불암,충청남도,장소,관광지,암자
천수암,인천광역시,장소,관광지,암자
천수암,서울특별시,장소,관광지,암자
천수암,서울특별시,장소,관광지,암자
천신암,서울특별시,장소,관광지,암자
천용암,경기도,장소,관광지,암자
천우암,인천광역시,장소,관광지,암자
천존암,충청남도,장소,관광지,암자
대둔암,인천광역시,장소,관광지,암자
천지암,제주특별자치도,장소,관광지,암자
천지암,인천광역시,장소,관광지,암자
천지암,경기도,장소,관광지,암자
천지암,충청북도,장소,관광지,암자
천지암,강원도,장소,관광지,암자
청량암,인천광역시,장소,관광지,암자
청룡암,경기도,장소,관광지,암자
청연암,부산광역시,장소,관광지,암자
청원암,서울특별시,장소,관광지,암자
태정암,서울특별시,장소,관광지,암자
다비암,서울특별시,장소,관광지,암자
태극암,경기도,장소,관광지,암자
태광암,부산광역시,장소,관광지,암자
태경암,경기도,장소,관광지,암자
칠보암,대구광역시,장소,관광지,암자
칠불암,경기도,장소,관광지,암자
칠성암,서울특별시,장소,관광지,암자
칠성암,부산광역시,장소,관광지,암자
칠성암,부산광역시,장소,관광지,암자
보연암,서울특별시,장소,관광지,암자
연수암,서울특별시,장소,관광지,암자
성불암,서울특별시,장소,관광지,암자
성불암,서울특별시,장소,관광지,암자
성불암,서울특별시,장소,관광지,암자
성불암,서울특별시,장소,관광지,암자
성불암,경기도,장소,관광지,암자
성불암,경기도,장소,관광지,암자
성불암,부산광역시,장소,관광지,암자
성불암,부산광역시,장소,관광지,암자
성심암,서울특별시,장소,관광지,암자
성원암,서울특별시,장소,관광지,암자
성원암,경기도,장소,관광지,암자
성전암,서울특별시,장소,관광지,암자
청운암,부산광역시,장소,관광지,암자
지성암,충청남도,장소,관광지,암자
지장암,서울특별시,장소,관광지,암자
지장암,서울특별시,장소,관광지,암자
지장암,대전광역시,장소,관광지,암자
성지암,경상남도,장소,관광지,암자
억불암,광주광역시,장소,관광지,암자
황용암,부산광역시,장소,관광지,암자
약수암,부산광역시,장소,관광지,암자
약수암,부산광역시,장소,관광지,암자
약수암,대전광역시,장소,관광지,암자
약사암,울산광역시,장소,관광지,암자
약사암,경기도,장소,관광지,암자
약사암,서울특별시,장소,관광지,암자
약사암,광주광역시,장소,관광지,암자
송암,서울특별시,장소,관광지,암자
수경암,인천광역시,장소,관광지,암자
수도암,경기도,장소,관광지,암자
수도암,서울특별시,장소,관광지,암자
수도암,경상남도,장소,관광지,암자
수도암,부산광역시,장소,관광지,암자
수연암,전라남도,장소,관광지,암자
수월암,서울특별시,장소,관광지,암자
수정암,서울특별시,장소,관광지,암자
천불암,부산광역시,장소,관광지,암자
극락암,부산광역시,장소,관광지,암자
신성암,전라북도,장소,관광지,암자
약사암,강원도,장소,관광지,암자
금덕암,울산광역시,장소,관광지,암자
무애암,강원도,장소,관광지,암자
약사암,전라남도,장소,관광지,암자
백운암,전라북도,장소,관광지,암자
옥수암,부산광역시,장소,관광지,암자
학사암,경상남도,장소,관광지,암자
무림정사음선암,경상남도,장소,관광지,암자
용주암,경상남도,장소,관광지,암자
천진암,경상남도,장소,관광지,암자
문성암,전라남도,장소,관광지,암자
도솔암,경상남도,장소,관광지,암자
극락암,부산광역시,장소,관광지,암자
서진암,경상북도,장소,관광지,암자
금성관,전라남도,장소,관광지,유명사적/유적지
천진암,경기도,장소,관광지,암자
샘물암,경기도,장소,관광지,암자
어룡굴,경기도,장소,관광지,동굴
자장암,경상북도,장소,관광지,암자
야미기굴,경기도,장소,관광지,동굴
수원사,제주특별자치도,장소,관광지,암자
명지사,제주특별자치도,장소,관광지,암자
천덕사,제주특별자치도,장소,관광지,암자
성판악,제주특별자치도,장소,관광지,봉우리/고지
성산굴,제주특별자치도,장소,관광지,동굴
창덕암,전라북도,장소,관광지,암자
소천굴,제주특별자치도,장소,관광지,동굴
수산굴,제주특별자치도,장소,관광지,동굴
단산,제주특별자치도,장소,관광지,봉우리/고지
만세루,경상북도,장소,관광지,암자
갑곶돈대순교성지,인천광역시,장소,관광지,천연기념물
극락암,경상남도,장소,관광지,암자
세병관,경상남도,장소,관광지,국보
고수동굴,충청북도,장소,관광지,동굴
창덕궁향나무,서울특별시,장소,관광지,고택/생가/민속마을
팔각정,전라북도,장소,관광지,비/탑/문/각
용연동굴,강원도,장소,관광지,동굴
법천사지,강원도,장소,관광지,유명사적/유적지
일연암,충청남도,장소,관광지,암자
혜각사,강원도,장소,관광지,암자
계조암,강원도,장소,관광지,암자
지장암,경상북도,장소,관광지,암자
황토굴,경상북도,장소,관광지,동굴
일선암,경상북도,장소,관광지,암자
삼선암,경상북도,장소,관광지,암자
백련암,경상북도,장소,관광지,암자
기기암,경상북도,장소,관광지,암자
운부암,경상북도,장소,관광지,암자
중앙암,경상북도,장소,관광지,암자
묘봉암,경상북도,장소,관광지,암자
백흥암,경상북도,장소,관광지,암자
백련암,경상북도,장소,관광지,암자
진불암,경상북도,장소,관광지,암자
석두암,경상북도,장소,관광지,암자
보덕암,경상북도,장소,관광지,암자
모선암,경상북도,장소,관광지,암자
홍제암,경상북도,장소,관광지,암자
적조암,경상북도,장소,관광지,암자
금정암,경상북도,장소,관광지,암자
오어사원효암,경상북도,장소,관광지,암자
백월암,경상남도,장소,관광지,암자
학산암,경상남도,장소,관광지,암자
국사암,경상남도,장소,관광지,암자
약수암,경상남도,장소,관광지,암자
은적암,경상남도,장소,관광지,암자
해관암,경상남도,장소,관광지,암자
백련암,경상남도,장소,관광지,암자
백운암,경상남도,장소,관광지,암자
약수암,경상남도,장소,관광지,암자
백룡암,경상남도,장소,관광지,암자
장유암,경상남도,장소,관광지,암자
원효암,경상남도,장소,관광지,암자
복구암,경상남도,장소,관광지,암자
도성암,경상남도,장소,관광지,암자
청련암,경상남도,장소,관광지,암자
용주암,경상남도,장소,관광지,암자
성전암,경상남도,장소,관광지,암자
도솔암,경상남도,장소,관광지,암자
약수암,경상남도,장소,관광지,암자
미륵암,경상남도,장소,관광지,암자
백련암,경상남도,장소,관광지,암자
내원암,대구광역시,장소,관광지,암자
동화사부도암,대구광역시,장소,관광지,암자
동화사비로암,대구광역시,장소,관광지,암자
양진암,대구광역시,장소,관광지,암자
동화사염불암,대구광역시,장소,관광지,암자
약수암,대구광역시,장소,관광지,암자
성전암,대구광역시,장소,관광지,암자
대비암,대구광역시,장소,관광지,암자
명적암,대구광역시,장소,관광지,암자
수도암,대구광역시,장소,관광지,암자
도성암,대구광역시,장소,관광지,암자
성불암,울산광역시,장소,관광지,암자
존자암,제주특별자치도,장소,관광지,암자
백양사묘연암,전라남도,장소,관광지,암자
천자암,전라남도,장소,관광지,암자
감로암,전라남도,장소,관광지,암자
목우헌,전라남도,장소,관광지,암자
송광사인월암,전라남도,장소,관광지,암자
수도암,전라남도,장소,관광지,암자
금강암,전라남도,장소,관광지,암자
수덕암,전라북도,장소,관광지,암자
주지암,전라북도,장소,관광지,암자
금선암,전라북도,장소,관광지,암자
동운암,전라북도,장소,관광지,암자
선운사참당암,전라북도,장소,관광지,암자
도솔암,전라북도,장소,관광지,암자
해월암,전라북도,장소,관광지,암자
만성암,부산광역시,장소,관광지,암자
사자암,부산광역시,장소,관광지,암자
화종암,부산광역시,장소,관광지,암자
금련암,부산광역시,장소,관광지,암자
관음암,전라남도,장소,관광지,암자
달마사,전라남도,장소,관광지,암자
도솔암,경상남도,장소,관광지,암자
문수암,경상남도,장소,관광지,암자
박태성묘,경기도,장소,관광지,유명사적/유적지
성전암,경상남도,장소,관광지,암자
오봉산암,전라남도,장소,관광지,암자
용계암,경기도,장소,관광지,암자
지장암,전라남도,장소,관광지,암자
천자암,경상남도,장소,관광지,암자
충익사,경상남도,장소,관광지,비/탑/문/각
백련암,충청남도,장소,관광지,암자
향적암,충청남도,장소,관광지,암자
해성사,부산광역시,장소,관광지,암자
수월암,부산광역시,장소,관광지,암자
오천결사대탑,충청남도,장소,관광지,천연기념물
성령대군묘,경기도,장소,관광지,유명사적/유적지
대사자,경기도,장소,관광지,천연기념물
지장암,경기도,장소,관광지,암자
성도암,부산광역시,장소,관광지,암자
운수암,경상북도,장소,관광지,암자
송덕암,충청남도,장소,관광지,암자
명도암,경상북도,장소,관광지,암자
성심암,경상북도,장소,관광지,암자
일출암,경상남도,장소,관광지,암자
원원사지,경상북도,장소,관광지,유명사적/유적지
천주암,경상북도,장소,관광지,암자
석산암,경상남도,장소,관광지,암자
보리암,충청북도,장소,관광지,암자
용정암,전라북도,장소,관광지,암자
월명암,경상남도,장소,관광지,암자
석진암,경상남도,장소,관광지,암자
수도암,전라북도,장소,관광지,암자
천수암,경상북도,장소,관광지,암자
오봉암,충청남도,장소,관광지,암자
정수암,경상북도,장소,관광지,암자
괘릉,경상북도,장소,관광지,유명사적/유적지
명월대,제주특별자치도,장소,관광지,천연기념물
오현단,제주특별자치도,장소,관광지,유명사적/유적지
은행나무,전라북도,장소,관광지,천연기념물
봉황대,충청남도,장소,관광지,비/탑/문/각
의병승장비,충청남도,장소,관광지,천연기념물
의견비,전라북도,장소,관광지,비/탑/문/각
구례석주관성,전라남도,장소,관광지,유명사적/유적지
녹전면의느티나무,경상북도,장소,관광지,천연기념물
고인돌공원,전라북도,장소,관광지,천연기념물
담양관방제림,전라남도,장소,관광지,천연기념물
목포시사,전라남도,장소,관광지,천연기념물
진해현관아,경상남도,장소,관광지,유명사적/유적지
지순택요,경기도,장소,관광지,유명사적/유적지
물염적벽,전라남도,장소,관광지,천연기념물
이팝나무,전라남도,장소,관광지,천연기념물
운암정,강원도,장소,관광지,유명사적/유적지
갑곶돈대,인천광역시,장소,관광지,유명사적/유적지
송소고택,경상북도,장소,관광지,고택/생가/민속마을
병영성홍교,전라남도,장소,관광지,유명사적/유적지
승일교,강원도,장소,관광지,유명사적/유적지
성인봉원시림,경상북도,장소,관광지,유명사적/유적지
천왕봉,경상남도,장소,관광지,봉우리/고지
천곡천연동굴,강원도,장소,관광지,동굴
노고단,전라남도,장소,관광지,봉우리/고지
향적봉,전라북도,장소,관광지,봉우리/고지
3.1운동기념탑,경상남도,장소,관광지,천연기념물
이순신장군동상,전라남도,장소,관광지,비/탑/문/각
갓바위,전라남도,장소,관광지,바위
애기봉,경기도,장소,관광지,봉우리/고지
구계등,전라남도,장소,관광지,유명사적/유적지
만인의총,전라북도,장소,관광지,천연기념물
독동의반송,경상북도,장소,관광지,천연기념물
두우리갯벌,전라남도,장소,관광지,군락/서식지/생태보호구역
울산바위,강원도,장소,관광지,천연기념물
학사대,전라남도,장소,관광지,동굴
의암,경상남도,장소,관광지,바위
신선대,부산광역시,장소,관광지,천연기념물
사인암,충청북도,장소,관광지,천연기념물
어승생오름,제주특별자치도,장소,관광지,봉우리/고지
육모정,전라북도,장소,관광지,유명사적/유적지
대장군,충청남도,장소,관광지,천연기념물
환벽당,광주광역시,장소,관광지,천연기념물
함왕혈,경기도,장소,관광지,동굴
이경직신도비,서울특별시,장소,관광지,비/탑/문/각
벽제관지,경기도,장소,관광지,유명사적/유적지
침괘정,경기도,장소,관광지,유명사적/유적지
영랑호범바위,강원도,장소,관광지,바위
초록봉,강원도,장소,관광지,봉우리/고지
보현암,대구광역시,장소,관광지,암자
바래봉,전라북도,장소,관광지,봉우리/고지
운흥정,전라남도,장소,관광지,천연기념물
공룡발자국화석지,전라남도,장소,관광지,천연기념물
신촌약수탕,경상북도,장소,관광지,천연기념물
용호석,충청남도,장소,관광지,천연기념물
양림의개비,광주광역시,장소,관광지,천연기념물
당간지주,충청남도,장소,관광지,보물
해신사,제주특별자치도,장소,관광지,천연기념물
냉풍동굴,경상북도,장소,관광지,동굴
무학정,경상북도,장소,관광지,바위
윤필암,경상북도,장소,관광지,암자
장덕리은행나무,강원도,장소,관광지,천연기념물
홍련암,강원도,장소,관광지,암자
반룡송,경기도,장소,관광지,천연기념물
대농리석불입상,경기도,장소,관광지,유명사적/유적지
천정대,충청남도,장소,관광지,바위
보광암,충청남도,장소,관광지,암자
백련암,경기도,장소,관광지,암자
천전리각석,울산광역시,장소,관광지,국보
구랍굴,강원도,장소,관광지,동굴
옥녀봉,경상남도,장소,관광지,봉우리/고지
지암,전라북도,장소,관광지,암자
지중굴,제주특별자치도,장소,관광지,동굴
인릉암,강원도,장소,관광지,바위
장암,전라남도,장소,관광지,암자
장암,경기도,장소,관광지,암자
장암,충청북도,장소,관광지,암자
장암,충청북도,장소,관광지,암자
장암,경상북도,장소,관광지,암자
일광굴,충청북도,장소,관광지,동굴
일광암,전라북도,장소,관광지,암자
수직동굴,강원도,장소,관광지,동굴
도차동굴,전라북도,장소,관광지,동굴
전자암,전라북도,장소,관광지,암자
일봉암,전라남도,장소,관광지,암자
일심암,강원도,장소,관광지,암자
전여굴,제주특별자치도,장소,관광지,동굴
수정암,충청북도,장소,관광지,암자
문장암,경상남도,장소,관광지,암자
문암,경상북도,장소,관광지,암자
문암,경상북도,장소,관광지,암자
문암,경상남도,장소,관광지,암자
문암,경상남도,장소,관광지,암자
문암,충청북도,장소,관광지,암자
문수암,충청북도,장소,관광지,암자
덕암,전라북도,장소,관광지,암자
덕암,전라북도,장소,관광지,암자
덕암,충청북도,장소,관광지,암자
덩대이굴,제주특별자치도,장소,관광지,동굴
묵굴,제주특별자치도,장소,관광지,동굴
중댕이굴,제주특별자치도,장소,관광지,동굴
중둥굴,제주특별자치도,장소,관광지,동굴
수굴,제주특별자치도,장소,관광지,동굴
적암,경상남도,장소,관광지,암자
무장굴,경상북도,장소,관광지,동굴
안엄둔굴,강원도,장소,관광지,동굴
임장수굴,전라북도,장소,관광지,동굴
무암,충청남도,장소,관광지,암자
적색암,전라남도,장소,관광지,암자
장장굴,전라남도,장소,관광지,동굴
도암,경상북도,장소,관광지,암자
장적굴,충청남도,장소,관광지,동굴
안장굴,세종특별자치시,장소,관광지,동굴
봉암,충청남도,장소,관광지,암자
봉암,충청남도,장소,관광지,암자
봉암,충청남도,장소,관광지,암자
봉암,전라남도,장소,관광지,암자
봉암,경기도,장소,관광지,암자
봉암,전라남도,장소,관광지,암자
봉암,전라남도,장소,관광지,암자
봉암,경상남도,장소,관광지,암자
봉암,경상북도,장소,관광지,암자
봉암,경상북도,장소,관광지,암자
봉곡암,경상남도,장소,관광지,암자
나봉암,전라북도,장소,관광지,암자
탈골암,충청북도,장소,관광지,암자
월대암,전라남도,장소,관광지,암자
부개굴,제주특별자치도,장소,관광지,동굴
부곡암굴,경상북도,장소,관광지,동굴
태자굴,전라북도,장소,관광지,동굴
원적암,경상북도,장소,관광지,암자
원일암,경상북도,장소,관광지,암자
원신암,전라북도,장소,관광지,암자
부소암,경상남도,장소,관광지,암자
부암,충청남도,장소,관광지,암자
턱굴,충청남도,장소,관광지,동굴
아영암,전라북도,장소,관광지,암자
부용암,충청남도,장소,관광지,암자
불일암,전라남도,장소,관광지,암자
기암,경상북도,장소,관광지,암자
통박맥이굴,경상북도,장소,관광지,동굴
망구멍,경상남도,장소,관광지,암자
원구암,대전광역시,장소,관광지,암자
주왕암,경상북도,장소,관광지,암자
북소암,경상북도,장소,관광지,암자
주왕굴,경상북도,장소,관광지,동굴
북암,전라북도,장소,관광지,암자
동대암,경상북도,장소,관광지,바위
판지굴,제주특별자치도,장소,관광지,동굴
망암,전라북도,장소,관광지,암자
백운산산하칠봉암,강원도,장소,관광지,암자
백운암,강원도,장소,관광지,암자
백운암,경상남도,장소,관광지,암자
백연암,경기도,장소,관광지,암자
숭굴,제주특별자치도,장소,관광지,동굴
담암,경상북도,장소,관광지,암자
백암,경상북도,장소,관광지,암자
백암,경상남도,장소,관광지,암자
백암,충청남도,장소,관광지,암자
백암,충청남도,장소,관광지,암자
백석암,경상남도,장소,관광지,바위
백룡동굴,강원도,장소,관광지,동굴
장수암,경상북도,장소,관광지,암자
안락암,경상남도,장소,관광지,암자
저논굴,제주특별자치도,장소,관광지,동굴
철암,전라남도,장소,관광지,암자
정구수굴,제주특별자치도,장소,관광지,동굴
천주암,경상남도,장소,관광지,암자
방축굴,제주특별자치도,장소,관광지,동굴
천암,전라남도,장소,관광지,암자
정갑산굴,전라남도,장소,관광지,동굴
천등굴,경상북도,장소,관광지,동굴
저두암,경상남도,장소,관광지,암자
대미왓굴,제주특별자치도,장소,관광지,동굴
천년동굴,강원도,장소,관광지,동굴
딴수시암,경상북도,장소,관광지,암자
처용암,울산광역시,장소,관광지,암자
땜비알굴,강원도,장소,관광지,동굴
창포동굴,전라남도,장소,관광지,동굴
대섭이굴,제주특별자치도,장소,관광지,동굴
독자암,경상남도,장소,관광지,암자
창산암,경상남도,장소,관광지,암자
음성굴,경상남도,장소,관광지,동굴
대성이동굴,제주특별자치도,장소,관광지,동굴
입궁암,충청북도,장소,관광지,암자
음암,충청남도,장소,관광지,암자
반수암,전라남도,장소,관광지,암자
참새굴,충청남도,장소,관광지,동굴
참낭굴,제주특별자치도,장소,관광지,동굴
대암,경상북도,장소,관광지,암자
대암,경상남도,장소,관광지,암자
차나무굴,제주특별자치도,장소,관광지,동굴
응암동굴,강원도,장소,관광지,동굴
질매굴,제주특별자치도,장소,관광지,동굴
대왕암,경상북도,장소,관광지,암자
진흥암,전라북도,장소,관광지,암자
박쥐동굴,충청북도,장소,관광지,동굴
박쥐굴,강원도,장소,관광지,동굴
진흥굴,전라북도,장소,관광지,동굴
의암,전라북도,장소,관광지,암자
바위암,세종특별자치시,장소,관광지,암자
서울선릉과정릉,서울특별시,장소,관광지,왕릉/고분
진암,경기도,장소,관광지,암자
절부암,제주특별자치도,장소,관광지,암자
수암,강원도,장소,관광지,암자
미천굴,제주특별자치도,장소,관광지,동굴
미암,충청북도,장소,관광지,암자
지풍게암,경상북도,장소,관광지,바위
도툴굴,제주특별자치도,장소,관광지,동굴
말굴,경상북도,장소,관광지,동굴
큰애기굴,전라남도,장소,관광지,동굴
큰발끝굴,전라남도,장소,관광지,동굴
관곡지,경기도,장소,관광지,유명사적/유적지
큰동굴,경상남도,장소,관광지,동굴
두암,전라북도,장소,관광지,암자
큰굴,강원도,장소,관광지,동굴
큰굴,제주특별자치도,장소,관광지,동굴
남소암,경상북도,장소,관광지,암자
악석암,세종특별자치시,장소,관광지,암자
두음1굴,충청북도,장소,관광지,동굴
복천암,충청남도,장소,관광지,암자
정선이굴,제주특별자치도,장소,관광지,동굴
월암,전라남도,장소,관광지,암자
월암,전라남도,장소,관광지,암자
월암,전라남도,장소,관광지,암자
입암,경상북도,장소,관광지,암자
입암,경상북도,장소,관광지,암자
입암,경상북도,장소,관광지,암자
입암,경상북도,장소,관광지,암자
입암,충청북도,장소,관광지,암자
내암,충청북도,장소,관광지,암자
넓지굴,제주특별자치도,장소,관광지,동굴
노루굴,제주특별자치도,장소,관광지,동굴
노루못굴,제주특별자치도,장소,관광지,동굴
마암,전라북도,장소,관광지,암자
칠불암,경상북도,장소,관광지,암자
윗막은굴,제주특별자치도,장소,관광지,동굴
윗막은굴,제주특별자치도,장소,관광지,동굴
취선암,강원도,장소,관광지,암자
윗정암,강원도,장소,관광지,암자
농암,경상북도,장소,관광지,암자
병풍암,경상북도,장소,관광지,암자
병풍암,경상북도,장소,관광지,암자
병암,충청북도,장소,관광지,암자
변암,경상북도,장소,관광지,바위
유선암,경상남도,장소,관광지,암자
베틀굴,경상남도,장소,관광지,동굴
안도암,전라북도,장소,관광지,암자
축암,경상북도,장소,관광지,암자
쉰동굴,충청북도,장소,관광지,동굴
뒷들굴,충청북도,장소,관광지,동굴
버지기굴,경상북도,장소,관광지,동굴
버리암,경상북도,장소,관광지,바위
다리암,경상북도,장소,관광지,암자
다슬기암,충청남도,장소,관광지,암자
알막은굴,제주특별자치도,장소,관광지,동굴
성적동굴,전라북도,장소,관광지,동굴
어둔골굴,강원도,장소,관광지,동굴
상록수림,전라남도,장소,관광지,군락/서식지/생태보호구역
역의암,전라남도,장소,관광지,암자
연단굴,충청북도,장소,관광지,유명사적/유적지
세모굴,강원도,장소,관광지,동굴
성수암,강원도,장소,관광지,암자
연암,전라남도,장소,관광지,암자
연암,전라남도,장소,관광지,암자
연암,전라남도,장소,관광지,암자
연암,전라남도,장소,관광지,암자
제이굴,제주특별자치도,장소,관광지,동굴
매암,충청남도,장소,관광지,암자
매암,경기도,장소,관광지,암자
연화굴,경상북도,장소,관광지,동굴
연화하굴,강원도,장소,관광지,동굴
열두굴,전라북도,장소,관광지,동굴
성덕암,경상남도,장소,관광지,암자
영굴,제주특별자치도,장소,관광지,동굴
성거암,경상북도,장소,관광지,암자
계백장군묘,충청남도,장소,관광지,유명사적/유적지
장굴,제주특별자치도,장소,관광지,동굴
장군암,경상남도,장소,관광지,암자
선암,경상북도,장소,관광지,암자
선암,전라북도,장소,관광지,암자
선암,전라북도,장소,관광지,암자
선암,광주광역시,장소,관광지,암자
선덕암,전라남도,장소,관광지,암자
선덕굴,제주특별자치도,장소,관광지,동굴
세이암,경상남도,장소,관광지,암자
영실기암,제주특별자치도,장소,관광지,바위
선공암,충청남도,장소,관광지,암자
석회동굴,충청북도,장소,관광지,동굴
옥계석화동굴,강원도,장소,관광지,동굴
석우공동굴,강원도,장소,관광지,동굴
석암,경상남도,장소,관광지,암자
석문암,경상북도,장소,관광지,암자
회곡굴,강원도,장소,관광지,동굴
황해굴,전라남도,장소,관광지,동굴
석기암,강원도,장소,관광지,암자
황암,충청북도,장소,관광지,암자
영천암,부산광역시,장소,관광지,암자
서전암,경상북도,장소,관광지,암자
서재굴,경상남도,장소,관광지,동굴
환악암,경상북도,장소,관광지,암자
옛고도암,경상북도,장소,관광지,암자
조롱굴,제주특별자치도,장소,관광지,동굴
동암,충청북도,장소,관광지,암자
동암,충청남도,장소,관광지,암자
화엄암,울산광역시,장소,관광지,암자
화엄굴,전라북도,장소,관광지,동굴
명마동동굴,강원도,장소,관광지,동굴
동안경굴,제주특별자치도,장소,관광지,동굴
쌍암,대전광역시,장소,관광지,암자
쌍암,충청북도,장소,관광지,암자
홍수암,제주특별자치도,장소,관광지,암자
서당굴,전라남도,장소,관광지,동굴
호암,경상북도,장소,관광지,암자
호암,전라북도,장소,관광지,암자
호암,전라남도,장소,관광지,암자
서낭굴,충청남도,장소,관광지,동굴
조비동굴,강원도,장소,관광지,동굴
가락굴,충청남도,장소,관광지,동굴
가리왕산어름동굴,강원도,장소,관광지,동굴
오암,충청남도,장소,관광지,암자
오암,경상북도,장소,관광지,암자
오암,경상북도,장소,관광지,암자
오암,경상북도,장소,관광지,암자
신령굴,강원도,장소,관광지,동굴
가암,전라남도,장소,관광지,암자
가암,전라남도,장소,관광지,암자
마곡암,경상남도,장소,관광지,암자
오작암,강원도,장소,관광지,암자
형제암,경상북도,장소,관광지,바위
각시굴,전라남도,장소,관광지,동굴
옥수암,경상북도,장소,관광지,암자
혈암,경상북도,장소,관광지,암자
혈리굴,강원도,장소,관광지,동굴
감남답굴,제주특별자치도,장소,관광지,동굴
현암,경기도,장소,관광지,암자
현암,충청남도,장소,관광지,암자
감수굴,제주특별자치도,장소,관광지,동굴
옥녀암,경상북도,장소,관광지,암자
옥암,전라남도,장소,관광지,암자
옥연암,경기도,장소,관광지,암자
옥주암,전라북도,장소,관광지,암자
옥천암,경상북도,장소,관광지,암자
청석굴,충청북도,장소,관광지,동굴
온달관광지온달동굴,충청북도,장소,관광지,동굴
신암,경상남도,장소,관광지,암자
신암,경상북도,장소,관광지,암자
신암,전라남도,장소,관광지,암자
온암,충청남도,장소,관광지,암자
강쟁이굴,제주특별자치도,장소,관광지,동굴
야백굴,전라남도,장소,관광지,동굴
개낭굴,제주특별자치도,장소,관광지,동굴
개생이굴,제주특별자치도,장소,관광지,동굴
소암,경상북도,장소,관광지,암자
개수굴,제주특별자치도,장소,관광지,동굴
개안암,충청남도,장소,관광지,암자
명암,충청남도,장소,관광지,암자
작은신령굴,강원도,장소,관광지,동굴
행암,충청남도,장소,관광지,암자
건암,충청남도,장소,관광지,암자
행갱암,전라남도,장소,관광지,암자
검은굴,제주특별자치도,장소,관광지,동굴
견우직녀암,강원도,장소,관광지,암자
소정굴,전라남도,장소,관광지,동굴
해암,제주특별자치도,장소,관광지,암자
소정방굴,제주특별자치도,장소,관광지,동굴
상철암,강원도,장소,관광지,암자
왕거암,경상북도,장소,관광지,암자
상이암,전라북도,장소,관광지,암자
해녀굴,전라남도,장소,관광지,동굴
흥양굴,경기도,장소,관광지,동굴
상암,경상북도,장소,관광지,암자
상암,경상북도,장소,관광지,암자
상송암,강원도,장소,관광지,암자
상선암,충청북도,장소,관광지,암자
상사암,경상남도,장소,관광지,암자
상불암,경상북도,장소,관광지,암자
애매골굴,강원도,장소,관광지,동굴
상금암,전라북도,장소,관광지,암자
꼴두바위,강원도,장소,관광지,바위
고래암,경상북도,장소,관광지,암자
한오동굴,경기도,장소,관광지,동굴
솔걸암,경상북도,장소,관광지,바위
동산굴,경상남도,장소,관광지,동굴
고륵동굴,경상남도,장소,관광지,동굴
고부암,전라남도,장소,관광지,암자
삼형제암,경기도,장소,관광지,암자
보성정사,경상남도,장소,관광지,암자
삼합암,전라남도,장소,관광지,암자
삼포암,강원도,장소,관광지,암자
고소동굴,강원도,장소,관광지,동굴
고씨동굴,강원도,장소,관광지,동굴
용굴,전라남도,장소,관광지,동굴
용굴,전라남도,장소,관광지,동굴
용굴,경상남도,장소,관광지,동굴
용당굴,울산광역시,장소,관광지,동굴
삼일동굴,강원도,장소,관광지,동굴
작은굴,강원도,장소,관광지,동굴
작은굴,강원도,장소,관광지,동굴
용두암,경상남도,장소,관광지,암자
선자령,강원도,장소,관광지,봉우리/고지
벼락바위봉,강원도,장소,관광지,봉우리/고지
내원암,경상북도,장소,관광지,암자
독립공원영은문주초,서울특별시,장소,관광지,유명사적/유적지
한문암,강원도,장소,관광지,암자
용문암,전라북도,장소,관광지,암자
용문암,전라북도,장소,관광지,암자
공암,경상북도,장소,관광지,암자
공암굴,충청남도,장소,관광지,동굴
한두리굴,제주특별자치도,장소,관광지,동굴
용소굴,강원도,장소,관광지,동굴
한굴,제주특별자치도,장소,관광지,동굴
용암,충청남도,장소,관광지,암자
용암,충청남도,장소,관광지,암자
용암,전라남도,장소,관광지,암자
용암,충청남도,장소,관광지,암자
용암,전라북도,장소,관광지,암자
용암,경상북도,장소,관광지,암자
용암,경상북도,장소,관광지,암자
삼성암,경상북도,장소,관광지,암자
작은감적동굴,전라북도,장소,관광지,동굴
송리원굴,경상북도,장소,관광지,동굴
광대굴,강원도,장소,관광지,동굴
용화암,전라남도,장소,관광지,암자
삼선암,강원도,장소,관광지,바위
삼선암,전라남도,장소,관광지,암자
삼불암,경상북도,장소,관광지,암자
광암,충청남도,장소,관광지,바위
우두암,제주특별자치도,장소,관광지,바위
우렁굴,제주특별자치도,장소,관광지,동굴
학암,전라북도,장소,관광지,암자
삼바실굴,전라남도,장소,관광지,동굴
송송암,경상남도,장소,관광지,암자
송아지굴,경상북도,장소,관광지,동굴
송암,전라남도,장소,관광지,암자
송암,충청북도,장소,관광지,암자
송암,경상북도,장소,관광지,암자
괭이암,전라남도,장소,관광지,암자
괴동굴,강원도,장소,관광지,동굴
교암,경상북도,장소,관광지,암자
구렁이굴,제주특별자치도,장소,관광지,동굴
